"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES"
"CHM00054511","1952-04-20","39.933","116.283","55.0","BEIJING, CH","    0","T,,s",,,"  213",",,s","   73",",,s","  137",",,s"
"CHM00054511","1952-04-21","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  175",",,s","   54",",,s","  106",",,s"
"CHM00054511","1952-04-22","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  140",",,s","   51",",,s","   91",",,s"
"CHM00054511","1952-04-23","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  162",",,s","   46",",,s","   91",",,s"
"CHM00054511","1952-04-24","39.933","116.283","55.0","BEIJING, CH","   16",",,s",,,"   96",",,s","   74",",,s","   83",",,s"
"CHM00054511","1952-04-25","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  205",",,s","   73",",,s","  123",",,s"
"CHM00054511","1952-04-26","39.933","116.283","55.0","BEIJING, CH","    0","T,,s",,,"  131",",,s","   94",",,s","  110",",,s"
"CHM00054511","1952-04-27","39.933","116.283","55.0","BEIJING, CH","   44",",,s",,,"  136",",,s","   88",",,s","  111",",,s"
"CHM00054511","1952-04-28","39.933","116.283","55.0","BEIJING, CH","    2",",,s",,,"  241",",,s","   86",",,s","  150",",,s"
"CHM00054511","1952-04-29","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  284",",,s","   92",",,s","  174",",,s"
"CHM00054511","1952-04-30","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  307",",,s","  123",",,s","  203",",,s"
"CHM00054511","1952-05-01","39.933","116.283","55.0","BEIJING, CH","   32",",,s",,,"  250",",,s","  143",",,s","  188",",,s"
"CHM00054511","1952-05-02","39.933","116.283","55.0","BEIJING, CH","   79",",,s",,,"  218",",,s","  133",",,s","  166",",,s"
"CHM00054511","1952-05-03","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  250",",,s","  134",",,s","  176",",,s"
"CHM00054511","1952-05-04","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  284",",,s","  124",",,s","  189",",,s"
"CHM00054511","1952-05-05","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  296",",,s","  129",",,s","  199",",,s"
"CHM00054511","1952-05-06","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  288",",,s","  126",",,s","  199",",,s"
"CHM00054511","1952-05-07","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  246",",,s","  160",",,s","  196",",,s"
"CHM00054511","1952-05-08","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  201",",,s","  127",",,s","  164",",,s"
"CHM00054511","1952-05-09","39.933","116.283","55.0","BEIJING, CH","    0","T,,s",,,"  248",",,s","  142",",,s","  180",",,s"
"CHM00054511","1952-05-10","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  290",",,s","  128",",,s","  194",",,s"
"CHM00054511","1952-05-11","39.933","116.283","55.0","BEIJING, CH","    0","T,,s",,,"  234",",,s","  168",",,s","  200",",,s"
"CHM00054511","1952-05-12","39.933","116.283","55.0","BEIJING, CH","    0","T,,s",,,"  348",",,s","  126",",,s","  221",",,s"
"CHM00054511","1952-05-13","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  366",",,s","  139",",,s","  241",",,s"
"CHM00054511","1952-05-14","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  338",",,s","  165",",,s","  242",",,s"
"CHM00054511","1952-05-15","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  294",",,s","  162",",,s","  224",",,s"
"CHM00054511","1952-05-16","39.933","116.283","55.0","BEIJING, CH","    4",",,s",,,"  234",",,s","  182",",,s","  205",",,s"
"CHM00054511","1952-05-17","39.933","116.283","55.0","BEIJING, CH","    3",",,s",,,"  299",",,s","  173",",,s","  227",",,s"
"CHM00054511","1952-05-18","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  289",",,s","  166",",,s","  227",",,s"
"CHM00054511","1952-05-19","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  332",",,s","  115",",,s","  216",",,s"
"CHM00054511","1952-05-20","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  318",",,s","  149",",,s","  221",",,s"
"CHM00054511","1952-05-21","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  361",",,s","  124",",,s","  230",",,s"
"CHM00054511","1952-05-22","39.933","116.283","55.0","BEIJING, CH","   22",",,s",,,"  252",",,s","  146",",,s","  191",",,s"
"CHM00054511","1952-05-23","39.933","116.283","55.0","BEIJING, CH","   16",",,s",,,"  198",",,s","  105",",,s","  146",",,s"
"CHM00054511","1952-05-24","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  278",",,s","   90",",,s","  170",",,s"
"CHM00054511","1952-05-25","39.933","116.283","55.0","BEIJING, CH","    9",",,s",,,"  246",",,s","  141",",,s","  189",",,s"
"CHM00054511","1952-05-26","39.933","116.283","55.0","BEIJING, CH","   36",",,s",,,"  296",",,s","  147",",,s","  212",",,s"
"CHM00054511","1952-05-27","39.933","116.283","55.0","BEIJING, CH","    0","T,,s",,,"  311",",,s","  134",",,s","  216",",,s"
"CHM00054511","1952-05-28","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  287",",,s","  148",",,s","  216",",,s"
"CHM00054511","1952-05-29","39.933","116.283","55.0","BEIJING, CH","  106",",,s",,,"  259",",,s","  116",",,s","  185",",,s"
"CHM00054511","1952-05-30","39.933","116.283","55.0","BEIJING, CH","    0","T,,s",,,"  291",",,s","  130",",,s","  192",",,s"
"CHM00054511","1952-05-31","39.933","116.283","55.0","BEIJING, CH","   43",",,s",,,"  306",",,s","  159",",,s","  205",",,s"
"CHM00054511","1952-06-01","39.933","116.283","55.0","BEIJING, CH","    0","T,,s",,,"  277",",,s","  165",",,s","  206",",,s"
"CHM00054511","1952-06-02","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  310",",,s","  157",",,s","  230",",,s"
"CHM00054511","1952-06-03","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  272",",,s","  162",",,s","  224",",,s"
"CHM00054511","1952-06-04","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  333",",,s","  147",",,s","  233",",,s"
"CHM00054511","1952-06-05","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  324",",,s","  162",",,s","  236",",,s"
"CHM00054511","1952-06-06","39.933","116.283","55.0","BEIJING, CH","    0","T,,s",,,"  364",",,s","  157",",,s","  247",",,s"
"CHM00054511","1952-06-07","39.933","116.283","55.0","BEIJING, CH","   12",",,s",,,"  274",",,s","  179",",,s","  227",",,s"
"CHM00054511","1952-06-08","39.933","116.283","55.0","BEIJING, CH","   50",",,s",,,"  209",",,s","  156",",,s","  182",",,s"
"CHM00054511","1952-06-09","39.933","116.283","55.0","BEIJING, CH","    2",",,s",,,"  299",",,s","  158",",,s","  216",",,s"
"CHM00054511","1952-06-10","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  279",",,s","  133",",,s","  204",",,s"
"CHM00054511","1952-06-11","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  319",",,s","  129",",,s","  217",",,s"
"CHM00054511","1952-06-12","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  352",",,s","  166",",,s","  245",",,s"
"CHM00054511","1952-06-13","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  335",",,s","  210",",,s","  260",",,s"
"CHM00054511","1952-06-14","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  341",",,s","  179",",,s","  252",",,s"
"CHM00054511","1952-06-15","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  348",",,s","  182",",,s","  258",",,s"
"CHM00054511","1952-06-16","39.933","116.283","55.0","BEIJING, CH","    1",",,s",,,"  283",",,s","  214",",,s","  236",",,s"
"CHM00054511","1952-06-17","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  342",",,s","  199",",,s","  261",",,s"
"CHM00054511","1952-06-18","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  354",",,s","  199",",,s","  269",",,s"
"CHM00054511","1952-06-19","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  334",",,s","  203",",,s","  258",",,s"
"CHM00054511","1952-06-20","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  375",",,s","  175",",,s","  265",",,s"
"CHM00054511","1952-06-21","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  379",",,s","  204",",,s","  283",",,s"
"CHM00054511","1952-06-22","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  366",",,s","  240",",,s","  296",",,s"
"CHM00054511","1952-06-23","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  381",",,s","  227",",,s","  294",",,s"
"CHM00054511","1952-06-24","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  381",",,s","  195",",,s","  278",",,s"
"CHM00054511","1952-06-25","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  374",",,s","  210",",,s","  281",",,s"
"CHM00054511","1952-06-26","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  362",",,s","  206",",,s","  272",",,s"
"CHM00054511","1952-06-27","39.933","116.283","55.0","BEIJING, CH","    0","T,,s",,,"  299",",,s","  219",",,s","  257",",,s"
"CHM00054511","1952-06-28","39.933","116.283","55.0","BEIJING, CH","  159",",,s",,,"  275",",,s","  198",",,s","  231",",,s"
"CHM00054511","1952-06-29","39.933","116.283","55.0","BEIJING, CH","    0","T,,s",,,"  275",",,s","  208",",,s","  235",",,s"
"CHM00054511","1952-06-30","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  354",",,s","  177",",,s","  250",",,s"
"CHM00054511","1952-07-01","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  335",",,s","  212",",,s","  264",",,s"
"CHM00054511","1952-07-02","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  396",",,s","  217",",,s","  295",",,s"
"CHM00054511","1952-07-03","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  377",",,s","  247",",,s","  301",",,s"
"CHM00054511","1952-07-04","39.933","116.283","55.0","BEIJING, CH","    1",",,s",,,"  342",",,s","  232",",,s","  273",",,s"
"CHM00054511","1952-07-05","39.933","116.283","55.0","BEIJING, CH","    8",",,s",,,"  344",",,s","  209",",,s","  256",",,s"
"CHM00054511","1952-07-06","39.933","116.283","55.0","BEIJING, CH","  190",",,s",,,"  357",",,s","  189",",,s","  250",",,s"
"CHM00054511","1952-07-07","39.933","116.283","55.0","BEIJING, CH","   63",",,s",,,"  266",",,s","  195",",,s","  212",",,s"
"CHM00054511","1952-07-08","39.933","116.283","55.0","BEIJING, CH","    2",",,s",,,"  270",",,s","  195",",,s","  221",",,s"
"CHM00054511","1952-07-09","39.933","116.283","55.0","BEIJING, CH","  176",",,s",,,"  288",",,s","  194",",,s","  232",",,s"
"CHM00054511","1952-07-10","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  306",",,s","  208",",,s","  248",",,s"
"CHM00054511","1952-07-11","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  327",",,s","  219",",,s","  261",",,s"
"CHM00054511","1952-07-12","39.933","116.283","55.0","BEIJING, CH","    0","T,,s",,,"  322",",,s","  234",",,s","  266",",,s"
"CHM00054511","1952-07-13","39.933","116.283","55.0","BEIJING, CH","    0","T,,s",,,"  339",",,s","  241",",,s","  273",",,s"
"CHM00054511","1952-07-14","39.933","116.283","55.0","BEIJING, CH","   19",",,s",,,"  298",",,s","  233",",,s","  251",",,s"
"CHM00054511","1952-07-15","39.933","116.283","55.0","BEIJING, CH","   88",",,s",,,"  287",",,s","  214",",,s","  242",",,s"
"CHM00054511","1952-07-16","39.933","116.283","55.0","BEIJING, CH","    0","T,,s",,,"  320",",,s","  230",",,s","  260",",,s"
"CHM00054511","1952-07-17","39.933","116.283","55.0","BEIJING, CH","    0","T,,s",,,"  328",",,s","  238",",,s","  272",",,s"
"CHM00054511","1952-07-18","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  346",",,s","  244",",,s","  286",",,s"
"CHM00054511","1952-07-19","39.933","116.283","55.0","BEIJING, CH","   11",",,s",,,"  349",",,s","  250",",,s","  289",",,s"
"CHM00054511","1952-07-20","39.933","116.283","55.0","BEIJING, CH","   59",",,s",,,"  292",",,s","  244",",,s","  267",",,s"
"CHM00054511","1952-07-21","39.933","116.283","55.0","BEIJING, CH"," 1443",",,s",,,"  273",",,s","  229",",,s","  246",",,s"
"CHM00054511","1952-07-22","39.933","116.283","55.0","BEIJING, CH","   88",",,s",,,"  303",",,s","  242",",,s","  252",",,s"
"CHM00054511","1952-07-23","39.933","116.283","55.0","BEIJING, CH","  486",",,s",,,"  255",",,s","  236",",,s","  245",",,s"
"CHM00054511","1952-07-24","39.933","116.283","55.0","BEIJING, CH","   25",",,s",,,"  311",",,s","  245",",,s","  265",",,s"
"CHM00054511","1952-07-25","39.933","116.283","55.0","BEIJING, CH","    0","T,,s",,,"  300",",,s","  233",",,s","  259",",,s"
"CHM00054511","1952-07-26","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  316",",,s","  218",",,s","  257",",,s"
"CHM00054511","1952-07-27","39.933","116.283","55.0","BEIJING, CH","    5",",,s",,,"  257",",,s","  229",",,s","  240",",,s"
"CHM00054511","1952-07-28","39.933","116.283","55.0","BEIJING, CH","  256",",,s",,,"  266",",,s","  209",",,s","  233",",,s"
"CHM00054511","1952-07-29","39.933","116.283","55.0","BEIJING, CH","  165",",,s",,,"  246",",,s","  228",",,s","  233",",,s"
"CHM00054511","1952-07-30","39.933","116.283","55.0","BEIJING, CH","   37",",,s",,,"  307",",,s","  229",",,s","  253",",,s"
"CHM00054511","1952-07-31","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  278",",,s","  204",",,s","  239",",,s"
"CHM00054511","1952-08-01","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  263",",,s","  184",",,s","  227",",,s"
"CHM00054511","1952-08-02","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  315",",,s","  164",",,s","  228",",,s"
"CHM00054511","1952-08-03","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  328",",,s","  194",",,s","  245",",,s"
"CHM00054511","1952-08-04","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  327",",,s","  202",",,s","  253",",,s"
"CHM00054511","1952-08-05","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  325",",,s","  208",",,s","  256",",,s"
"CHM00054511","1952-08-06","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  330",",,s","  210",",,s","  258",",,s"
"CHM00054511","1952-08-07","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  317",",,s","  209",",,s","  255",",,s"
"CHM00054511","1952-08-08","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  317",",,s","  215",",,s","  253",",,s"
"CHM00054511","1952-08-09","39.933","116.283","55.0","BEIJING, CH","  282",",,s",,,"  279",",,s","  214",",,s","  240",",,s"
"CHM00054511","1952-08-10","39.933","116.283","55.0","BEIJING, CH","   17",",,s",,,"  264",",,s","  222",",,s","  238",",,s"
"CHM00054511","1952-08-11","39.933","116.283","55.0","BEIJING, CH","   36",",,s",,,"  288",",,s","  216",",,s","  244",",,s"
"CHM00054511","1952-08-12","39.933","116.283","55.0","BEIJING, CH","    0","T,,s",,,"  314",",,s","  233",",,s","  263",",,s"
"CHM00054511","1952-08-13","39.933","116.283","55.0","BEIJING, CH","   59",",,s",,,"  325",",,s","  219",",,s","  258",",,s"
"CHM00054511","1952-08-14","39.933","116.283","55.0","BEIJING, CH","    9",",,s",,,"  270",",,s","  200",",,s","  222",",,s"
"CHM00054511","1952-08-15","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  303",",,s","  175",",,s","  222",",,s"
"CHM00054511","1952-08-16","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  303",",,s","  174",",,s","  226",",,s"
"CHM00054511","1952-08-17","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  284",",,s","  198",",,s","  228",",,s"
"CHM00054511","1952-08-18","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  284",",,s","  195",",,s","  222",",,s"
"CHM00054511","1952-08-19","39.933","116.283","55.0","BEIJING, CH","    2",",,s",,,"  305",",,s","  168",",,s","  223",",,s"
"CHM00054511","1952-08-20","39.933","116.283","55.0","BEIJING, CH","   16",",,s",,,"  318",",,s","  198",",,s","  243",",,s"
"CHM00054511","1952-08-21","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  318",",,s","  197",",,s","  249",",,s"
"CHM00054511","1952-08-22","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  310",",,s","  203",",,s","  245",",,s"
"CHM00054511","1952-08-23","39.933","116.283","55.0","BEIJING, CH","  218",",,s",,,"  298",",,s","  188",",,s","  228",",,s"
"CHM00054511","1952-08-24","39.933","116.283","55.0","BEIJING, CH","    9",",,s",,,"  266",",,s","  173",",,s","  209",",,s"
"CHM00054511","1952-08-25","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  298",",,s","  153",",,s","  210",",,s"
"CHM00054511","1952-08-26","39.933","116.283","55.0","BEIJING, CH","   55",",,s",,,"  298",",,s","  163",",,s","  211",",,s"
"CHM00054511","1952-08-27","39.933","116.283","55.0","BEIJING, CH","    0","T,,s",,,"  309",",,s","  159",",,s","  218",",,s"
"CHM00054511","1952-08-28","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  309",",,s","  181",",,s","  237",",,s"
"CHM00054511","1952-08-29","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  246",",,s","  193",",,s","  217",",,s"
"CHM00054511","1952-08-30","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  303",",,s","  208",",,s","  239",",,s"
"CHM00054511","1952-08-31","39.933","116.283","55.0","BEIJING, CH","    0","T,,s",,,"  291",",,s","  182",",,s","  211",",,s"
"CHM00054511","1952-09-01","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  306",",,s","  151",",,s","  216",",,s"
"CHM00054511","1952-09-02","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  308",",,s","  175",",,s","  231",",,s"
"CHM00054511","1952-09-03","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  293",",,s","  177",",,s","  227",",,s"
"CHM00054511","1952-09-04","39.933","116.283","55.0","BEIJING, CH","    0","T,,s",,,"  294",",,s","  198",",,s","  226",",,s"
"CHM00054511","1952-09-05","39.933","116.283","55.0","BEIJING, CH","    2",",,s",,,"  314",",,s","  175",",,s","  228",",,s"
"CHM00054511","1952-09-06","39.933","116.283","55.0","BEIJING, CH","    0","T,,s",,,"  315",",,s","  185",",,s","  232",",,s"
"CHM00054511","1952-09-07","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  303",",,s","  172",",,s","  226",",,s"
"CHM00054511","1952-09-08","39.933","116.283","55.0","BEIJING, CH","    0","T,,s",,,"  271",",,s","  188",",,s","  216",",,s"
"CHM00054511","1952-09-09","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  298",",,s","  156",",,s","  216",",,s"
"CHM00054511","1952-09-10","39.933","116.283","55.0","BEIJING, CH","   10",",,s",,,"  242",",,s","  196",",,s","  216",",,s"
"CHM00054511","1952-09-11","39.933","116.283","55.0","BEIJING, CH","    1",",,s",,,"  255",",,s","  137",",,s","  193",",,s"
"CHM00054511","1952-09-12","39.933","116.283","55.0","BEIJING, CH","    0","T,,s",,,"  269",",,s","  122",",,s","  186",",,s"
"CHM00054511","1952-09-13","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  289",",,s","  142",",,s","  205",",,s"
"CHM00054511","1952-09-14","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  268",",,s","  121",",,s","  188",",,s"
"CHM00054511","1952-09-15","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  299",",,s","  121",",,s","  200",",,s"
"CHM00054511","1952-09-16","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  278",",,s","  135",",,s","  189",",,s"
"CHM00054511","1952-09-17","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  263",",,s","  130",",,s","  191",",,s"
"CHM00054511","1952-09-18","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  270",",,s","  170",",,s","  213",",,s"
"CHM00054511","1952-09-19","39.933","116.283","55.0","BEIJING, CH","   35",",,s",,,"  291",",,s","  166",",,s","  213",",,s"
"CHM00054511","1952-09-20","39.933","116.283","55.0","BEIJING, CH","  550",",,s",,,"  194",",,s","  148",",,s","  168",",,s"
"CHM00054511","1952-09-21","39.933","116.283","55.0","BEIJING, CH","    0","T,,s",,,"  228",",,s","  139",",,s","  172",",,s"
"CHM00054511","1952-09-22","39.933","116.283","55.0","BEIJING, CH","    8",",,s",,,"  237",",,s","  153",",,s","  190",",,s"
"CHM00054511","1952-09-23","39.933","116.283","55.0","BEIJING, CH","   40",",,s",,,"  201",",,s","  167",",,s","  185",",,s"
"CHM00054511","1952-09-24","39.933","116.283","55.0","BEIJING, CH","    0","T,,s",,,"  199",",,s","  114",",,s","  159",",,s"
"CHM00054511","1952-09-25","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  221",",,s","   97",",,s","  142",",,s"
"CHM00054511","1952-09-26","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  244",",,s","   67",",,s","  140",",,s"
"CHM00054511","1952-09-27","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  228",",,s","   88",",,s","  145",",,s"
"CHM00054511","1952-09-28","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  221",",,s","  109",",,s","  147",",,s"
"CHM00054511","1952-09-29","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  237",",,s","   72",",,s","  140",",,s"
"CHM00054511","1952-09-30","39.933","116.283","55.0","BEIJING, CH","    0","T,,s",,,"  259",",,s","  133",",,s","  178",",,s"
"CHM00054511","1952-10-01","39.933","116.283","55.0","BEIJING, CH","    2",",,s",,,"  228",",,s","  128",",,s","  165",",,s"
"CHM00054511","1952-10-02","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  261",",,s","   88",",,s","  157",",,s"
"CHM00054511","1952-10-03","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  258",",,s","  106",",,s","  166",",,s"
"CHM00054511","1952-10-04","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  237",",,s","  106",",,s","  159",",,s"
"CHM00054511","1952-10-05","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  260",",,s","  112",",,s","  168",",,s"
"CHM00054511","1952-10-06","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  268",",,s","  110",",,s","  172",",,s"
"CHM00054511","1952-10-07","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  254",",,s","  105",",,s","  170",",,s"
"CHM00054511","1952-10-08","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  258",",,s","  102",",,s","  171",",,s"
"CHM00054511","1952-10-09","39.933","116.283","55.0","BEIJING, CH","    8",",,s",,,"  164",",,s","   78",",,s","  118",",,s"
"CHM00054511","1952-10-10","39.933","116.283","55.0","BEIJING, CH","    0","T,,s",,,"  117",",,s","   43",",,s","   79",",,s"
"CHM00054511","1952-10-11","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  183",",,s","   10",",,s","   93",",,s"
"CHM00054511","1952-10-12","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  201",",,s","   14",",,s","   97",",,s"
"CHM00054511","1952-10-13","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  201",",,s","   38",",,s","  110",",,s"
"CHM00054511","1952-10-14","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  186",",,s","   98",",,s","  129",",,s"
"CHM00054511","1952-10-15","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  166",",,s","   62",",,s","  103",",,s"
"CHM00054511","1952-10-16","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  199",",,s","    9",",,s","   92",",,s"
"CHM00054511","1952-10-17","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  231",",,s","   30",",,s","  112",",,s"
"CHM00054511","1952-10-18","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  204",",,s","   49",",,s","  120",",,s"
"CHM00054511","1952-10-19","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  222",",,s","   76",",,s","  143",",,s"
"CHM00054511","1952-10-20","39.933","116.283","55.0","BEIJING, CH","   45",",,s",,,"  173",",,s","  120",",,s","  153",",,s"
"CHM00054511","1952-10-21","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  147",",,s","   72",",,s","  116",",,s"
"CHM00054511","1952-10-22","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  142",",,s","    7",",,s","   70",",,s"
"CHM00054511","1952-10-23","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  176",",,s","    8",",,s","   81",",,s"
"CHM00054511","1952-10-24","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  179",",,s","    9",",,s","   85",",,s"
"CHM00054511","1952-10-25","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  147",",,s","    2",",,s","   64",",,s"
"CHM00054511","1952-10-26","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  158",",,s","  -14",",,s","   55",",,s"
"CHM00054511","1952-10-27","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  187",",,s","   15",",,s","   82",",,s"
"CHM00054511","1952-10-28","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  204",",,s","   32",",,s","   99",",,s"
"CHM00054511","1952-10-29","39.933","116.283","55.0","BEIJING, CH","    1",",,s",,,"  150",",,s","   22",",,s","   73",",,s"
"CHM00054511","1952-10-30","39.933","116.283","55.0","BEIJING, CH","    1",",,s",,,"  179",",,s","   68",",,s","  114",",,s"
"CHM00054511","1952-10-31","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  189",",,s","   69",",,s","  121",",,s"
"CHM00054511","1952-11-01","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  185",",,s","   17",",,s","   93",",,s"
"CHM00054511","1952-11-02","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  174",",,s","   29",",,s","   96",",,s"
"CHM00054511","1952-11-03","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  163",",,s","   64",",,s","  102",",,s"
"CHM00054511","1952-11-04","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  194",",,s","   23",",,s","   98",",,s"
"CHM00054511","1952-11-05","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"   94",",,s","   -4",",,s","   53",",,s"
"CHM00054511","1952-11-06","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"   64",",,s","  -40",",,s","   12",",,s"
"CHM00054511","1952-11-07","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  131",",,s","  -17",",,s","   55",",,s"
"CHM00054511","1952-11-08","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  159",",,s","  -14",",,s","   55",",,s"
